place_id,name,business_status,latitude,longitude,user_ratings_total,rating,website,price_level,photos,sunday_open,sunday_close,monday_open,monday_close,tuesday_open,tuesday_close,wednesday_open,wednesday_close,thursday_open,thursday_close,friday_open,friday_close,saturday_open,saturday_close,tipo_lugar
ChIJ_6PxIP_-0YURb-iv-Yq3gPM,La Cocina Tradicional Mexicana,OPERATIONAL,19.3887553,-99.1414125,104,4.5,https://www.facebook.com/La-Cocina-Tradicional-Mexicana-104681871304942/,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113754623273256805550"">Alejandro Nava</a>'], 'photo_reference': 'CmRaAAAAiiZ-w-9PSQjRH9yoFRCjIfB6JRg8Hxzf30QUJcMoPhEpqyvFBuyyc-TBCH2r_0c_2c9xw0Zjpdaf_uh_Nq_Se13Q3KSy2fZ2e8QiacvIMSmf778hEBWNZ7KtGO1uWo1YEhCnr9yQLlnzewacV65-va8RGhT0IyQOU9usyD5wcg3LlIfS2tFwQw', 'width': 4160}, {'height': 622, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108863395040216485642"">La Cocina Tradicional Mexicana</a>'], 'photo_reference': 'CmRaAAAA_BYwBHON5wm3oSjzkvbvlWqFEyh2CEwDDitCi3-LRDJkP2LTAEeydvuq5tSHS87l72NeLBRPzKxlbBAm01gBW42Y8gevExhxwiHP6VZZKjJ49PVDrh1rtxAu-pXugbbPEhAgSKpJTElEC1M1kcRSGppnGhSbxKw_2md1nR3oiXgzXMFQFYMgNw', 'width': 1280}, {'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108863395040216485642"">La Cocina Tradicional Mexicana</a>'], 'photo_reference': 'CmRaAAAASzeFMqzok4MZZbGFRSACvfD4Cpu9EljykduIQROMn8K-H344aUjsB-1E1dSFI96eNUp-evjG6rZFF0hVQgpI-w0nmLl-6Pz21OiPqLm2ph8aCQkUB2L1Znvfneky2WiaEhAh1mZ1G8GtLDQZo7UHBolKGhTII53IkI6JI4vuxbJYuxjtb0ueHQ', 'width': 4032}, {'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108863395040216485642"">La Cocina Tradicional Mexicana</a>'], 'photo_reference': 'CmRaAAAAxVz--SbawwZsC6WoiLVQu0whx01Rlbd_CZBx4KeGJEPXCS4C8nz_TZ6piY1jhbakI9RlxGwet4nMTiYNynfQ6B7aPWiunlK21NzEm6M7zFCkJMa4_JfwTt5wlGEL-DaaEhDib0d_10t_RNqTEw_vFfxIGhSwPk5C8iSSo_4CidpkoIVmSavx3Q', 'width': 1280}, {'height': 1456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101973977398786779221"">Jose Carlos Hasbun</a>'], 'photo_reference': 'CmRaAAAAD1Pqrbc05SnlFZ0SASJBPXwjtHFoTgOt3zHOMtXJJhtjBKga6Z7nKCy9xFiEJe1m0pcWWugaB0qTfRksqULpirUopo33GPpXfbCepi1pTwig6wLeL-enTgnzfbTt3-L8EhA-fqID-V7MsXqYexXAJ3ojGhQlNvahhOHPXsNP5vT5GGhrpdtbeA', 'width': 2592}, {'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108863395040216485642"">La Cocina Tradicional Mexicana</a>'], 'photo_reference': 'CmRaAAAA13TgzFseBg2xYBxCwEiC0Vc_VznQZ_BuqGVTcjfVgEOMUXmN4TgzAqvXDGKQTyMsM84f2jnshn3xWxC3xuAAzrAQHL1TQHVe1PGJFPBc60ZX-yhOrAEA9udXkTuE8VDqEhAcpXUxKhm_SklKIpmfjaMtGhSBBLM0PupseXAMN-GUeOwuYJB5fQ', 'width': 1280}, {'height': 622, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108863395040216485642"">La Cocina Tradicional Mexicana</a>'], 'photo_reference': 'CmRaAAAAswXHHHN_cWof2GI4qjO5pm-7tlNByujOQ8HWOOlYwIwuO3CGTdnNNcGHYTkVRGSDENyl0nuplzR93Lnf8psxUu0lBzefmMCyj3uyxT2kdUHjSMxddtJqYUvByb_FmfArEhC0vKtIXuh0ltCPrNCpm4e-GhRp1ALmi6HA54U43ke9e9xoiOZbNw', 'width': 1280}, {'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108863395040216485642"">La Cocina Tradicional Mexicana</a>'], 'photo_reference': 'CmRaAAAA2C3lTzSUPtp7y4afUlWx8mXKChA-uJW4zUPVY4DACyIY-vB40nC3ih7Rq-JjfTnaw7XcxlDyMoODX0hXFVbwop4JDMPDX6h71upPtuOqvFrP8wiQXzcL16vq_dWod6r0EhDwHT7zD0z1a8ThKIZ1rj2lGhRaAg6zvpdOpW7D0uKCg_NWUQRWuw', 'width': 1280}, {'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108863395040216485642"">La Cocina Tradicional Mexicana</a>'], 'photo_reference': 'CmRaAAAA3Uyyp7SurFGDz24izPRpjxDvwSKr1u2mh5ys3UusF7aWihYWdIpfGGiXTlwUCLFHaNNSJUNtmzlQN5qkh8PiaKBTmpzdd-41j86oLCABUIuX9uKb49NSWbotftAhlJRgEhBdZXPpDeai8CBE2U6ur78SGhRYTy1CUHg27tzIXL7J-ZnXdQ-r0Q', 'width': 1280}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108863395040216485642"">La Cocina Tradicional Mexicana</a>'], 'photo_reference': 'CmRaAAAAuywHxD7iVi7AUj2Tmo00EJo138znpCN6yIFNp5X7atbP7BDRZrPGm-Ew2RUy5F8WMfk1lAZMD56Fq40L92Rw7pqt6fanbpYOpNIH2l1AtDWI20nLBWYjxFOMKPwWwGk5EhDnRVqBdPo5_cqde-UI48-oGhTbqVjlyNiTT_84rzjv0RDTJz_K3Q', 'width': 3024}]",0,0,800,1700,800,1700,800,1700,800,1700,800,1700,930,1700,Comida mexicana
ChIJ06Wq3J4BzoUREnZuxiDcPo8,Candelilla 16,OPERATIONAL,19.2974304,-99.1200429,73,4.6,http://candelilla16.mx/,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105802716087710650084"">Candelilla 16</a>'], 'photo_reference': 'CmRaAAAAcCPCqznGKuPtD3ew2T3HeBmaoUbDylWKjteW5TV7pyGctW27ZeknQKVevWRFk68X52k-I6ZBlCA0jurVkGkNjSAZTQMW3nxXiQRgpFkUyJTXzK-99x7vurAfZWAPj_0pEhBI_dBSbYqHFNjRh9Pqp69UGhTH8cMXOElbU0hqgXfkUJgGXlRnFQ', 'width': 4032}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105802716087710650084"">Candelilla 16</a>'], 'photo_reference': 'CmRaAAAAn1WZttiOWvXA6IapRVDC2SncIsXpaTKIkkpp4KH5NtwgP8s5W0cWf32_3KX5WOcuUVFwJ0v1sTkshUH4APwNoor38G7Xm5KEM14wtCpAT42awO2jRcV3ESSzvkHMBNvXEhA9UR4UtAVm8VALI3YBzUHzGhSmyUDPFkNddUCl10_GhJK9ZnBfgQ', 'width': 3024}, {'height': 527, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105802716087710650084"">Candelilla 16</a>'], 'photo_reference': 'CmRaAAAAcd4N9OrcQ81Np0LgAcu86t8b9AQkD5LQAFc8u2v7OcMAASzeHx6libMxZYScRrkxoUQYENzjoU9W0MvorFzXjxsj_r2r8QiETWmTWGizkZnj3MhzDZCl-kEOwN-m5NqqEhBRD9Wx0Ei2yctontiXnzvoGhT-ZyV_koa6mja5gOQps933rpYUBw', 'width': 964}, {'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114469774218648216222"">Adriana Shizuru</a>'], 'photo_reference': 'CmRaAAAAE0_nFEQxHAZB6P2eufhB98teN-E5jA0O_G96tNMQA3L3-WBtaar89uyOCzq_EOikXL9kISikk2E8g5O0nz1IcPXTtmp2GOc_nWkrxo2Irdf5I8BknllrALBLWHzUbwQOEhBm-7im3v2ZfWNt3LKj52dGGhRJhz7FcJ58ycUhVk6DiPFv687xfQ', 'width': 2340}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114626916662222792549"">Alejandro Elizalde</a>'], 'photo_reference': 'CmRaAAAA1xPP3B274M68rT9eqvZPORw1LOru9dLMqX8thxyut83uI-zY0ozRVl5ExrlN3SXJbjPhFzvdTTBcAWiitJsCTZ4khcrVWcLvTY1VuK3RWS9XM6S0y9MRHdNwNKWGwRibEhDDC48t-XPi9SByczpEXLaYGhRXqxFCKZdY-JX78zX9RLO_Kk9Sag', 'width': 3024}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103041643982234397578"">Juan Bunny</a>'], 'photo_reference': 'CmRaAAAANNYVvVYa-An86osnc8gK_YAyVxZei5HjoBc5_2QySPUNF0FrK1bSfwb_dL1aQhBKXmdR81Y0lgCIx8nMsXYXx-a0hlgAoRlt7wcuYaiY236XW3LGvMYDZsZS7iGAk6UzEhAKEOT6mHwR0rxwDPxtnUO8GhQ-n-4ClWit-v-1eif9fbnZEvV-aA', 'width': 3024}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103041643982234397578"">Juan Bunny</a>'], 'photo_reference': 'CmRaAAAAkfe2XFqCAdbczBjxDaVU96rUzUFhL6cOS39lJ7y59_AJnkmqDfahaeYBepMCfoVWzm5K4SyG5d8OqSC_4IwcpGDKJVqAOkYREm051mpf9NBjxB7CRjA-4Mk23KLOL7JAEhAOo6TOp_6GnQFW-2mlAzqoGhS-vkt3n1WxwMd4u90npkTM5lSZww', 'width': 3024}, {'height': 563, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100599779053325619131"">yesica j. Flores</a>'], 'photo_reference': 'CmRaAAAAw9PQX0elhpKEwkGLajR48_-Qvk1d3qIC43CoUOdGAcSB-b3rhtIGsqROcsbzOkpLMQh5UKNl1Kiehjuac4u3JsGkpw0F8CquAMkm5Wy-qeAN573F_z49VV-3_hxOS27rEhD7mwe7R3pQJByX1Dkd4AsYGhR81ZuGHQb19QdWp9uQgLL37B0kqw', 'width': 1000}, {'height': 563, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100599779053325619131"">yesica j. Flores</a>'], 'photo_reference': 'CmRaAAAAcQT1sUuHKd1YjLSrx7S8DpY8twnB90-Q9nxjpAO8oUxSJfGMNUFBftUlaawY4nGxUa9ETnG30gyUt3UmCowyS7J1LmlLDRPxboggoouTGGE5MszssPVxTW-xoY3fnGV-EhAU7KsWIptrwPGc8A_UJi8HGhQ00YDzW4oL0B0nr0jovj8rd4gWlw', 'width': 1000}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103041643982234397578"">Juan Bunny</a>'], 'photo_reference': 'CmRaAAAAGXVk-v_8BVvO6LoL8bIEmIDbNVt6aar2k5Jm_BuethnAhj5J9LDihmXnMGco_mer85qbpA5ndLVaAbte7StQNRDt6m3Jm_ZE9lQMqabjeR-AE6xFFIZCAKEleG0bIzxsEhAwFgm20TQB2dqmO4Gm6Z-6GhTne86lHSjbQSW6fh4XX8OCyQabjw', 'width': 3024}]",0,0,0,0,0,0,0,0,0,0,0,0,1400,1830,Comida mexicana
ChIJ0-IjfKoDzoURrhSoInEmyrs,Antojitos Méxicanos Don Max,OPERATIONAL,19.2926021,-99.0575215,94,4.7,https://antojitos-mexicanos-don-max.negocio.site/?utm_source=gmb&utm_medium=referral,1,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114642122782429080102"">Luis Alvarez -ETESA-</a>'], 'photo_reference': 'CmRaAAAAdUDXomfK29LCOIj_NV8b2u6MEKw8zNIlBYfJl7rehsBHWkGzFmQwNBHosNsW5KrIvEPuAD_xfsz1PXvDovUPsy4_1zGSQjIq9Yxo9tKORQUOfcZLmL4uVJafPHejBDfdEhB8lvfFBWeEsKVXOz9cNxwPGhQ2H3SSMKy3MCD8VJoz6iRomxVevg', 'width': 4032}, {'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114642122782429080102"">Luis Alvarez -ETESA-</a>'], 'photo_reference': 'CmRaAAAA10ccmXu9rNuwarjPjsnK0Kfxuh2cp911Xs9Trsk5n1wPpN3qBbAOTO2NzpXYkgyR6SiDFO2DQUz_irP5OsxChbLKEyzk9yVCJUduhJU6TkWCd52ryKIiZSPX2WCUMDTREhD5DlYAfPptLzbq4kT-IO_eGhQKbXCLS4u06eXm8x7ti31IOgiNeg', 'width': 4032}, {'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106814760572000061244"">Hernández Rodríguez Isaac Zuriel</a>'], 'photo_reference': 'CmRaAAAAd2q0OwbCNooNSlIJkuA75mwMSuxJr2sGdqGG5jag4-JvyPR92kfX6yye0DU6-YnIU5J3TXS19cf-fgTFjUdueBftC1-Blq8UPbKwSEC4l-lEz1HJJ6MH_dp_MODmVWXNEhA65NkxE-qV0Mdmn_4ThiTfGhTBqe88KGUZp7eJuZeXzekCaqyw3Q', 'width': 720}, {'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114642122782429080102"">Luis Alvarez -ETESA-</a>'], 'photo_reference': 'CmRaAAAABJV_lXeqB3FAmcnk6aI_WXsn2d3mrqOzA3o3QaXcx_5a_P-gjGS6cd0t1C47o9ItY4KV1KLyoeRUBI3UhI-E2osUN_F90qJ_VHFCVILZ89YVFZcunhvoDdhcfgSCh__WEhBu1LD9PozKa5FgCy-nvNIBGhTf3nIMp_vELlHJXebvJujpb7RofA', 'width': 4032}, {'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114642122782429080102"">Luis Alvarez -ETESA-</a>'], 'photo_reference': 'CmRaAAAAqrS5FzpoZx0DeTKr6dOzuw7UIW6kAU83_DdR7JadLMAM5RxhgHVbhWq25PvIv6Vrajf2SRR4cp3VuuvVfFLJup6eActcA_k7TTWB7YAztEHvE-g_1prdOkqtjUPqdTegEhCf_QkucgCOx-hbLJylP5FsGhQ7V51YHB9krCV586WaJ83JFcdNeA', 'width': 4032}, {'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106814760572000061244"">Hernández Rodríguez Isaac Zuriel</a>'], 'photo_reference': 'CmRaAAAAYXWdy3bBQxA9D0zEKCbV0_4W5h2n6dyPXDaVTtWJN5X0EuTzhHW393Sqj7LhhY1EM5OZQaVZUFoOZlsDYNmKJYWUOflwaVJV2NPiRWePY80ex1WH9uWc3rp5ighh5wOYEhBqXpZ5HguKCVb8070Ry2qoGhRxkSXNqjTPswXKbXCtWPh5v-o5Ug', 'width': 960}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110446226902897292106"">rogelio alberto melgoza chavarria</a>'], 'photo_reference': 'CmRaAAAAcDbuN2ZyASPczxofmspbHmbi8tPs_1pkgzyLGCUNUMJuKbjKluWq7hzc9AL9Y6n67gYcCZ2t9pVRiTZWyTIyPXEFASG32cy3livN1LXmMvxy-N72w48OdXDrAZmVjmOnEhC4d2xWz-VtmgoRNTXn_h1yGhRr0FXJPhHETC20hOaIojUfUuHSsw', 'width': 3024}, {'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101684802643441736490"">Aline Vega</a>'], 'photo_reference': 'CmRaAAAADgYgKUYvr5EAYI87Gv6ySmFq29Pbb5j62ORr5sNJ6p-DhCIZUmm9hi9mkRJIxUD7iQrIAlYQghMyfI-WbfGM0WHpIzfO6kX-ExlQfmVgBHNok41WovgAtShJNwj-W-75EhDe_0O5yL-oQ1LSwx4xGp4pGhSlFe-cNMBqern2RV3fgvopGo_VPA', 'width': 2976}, {'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106814760572000061244"">Hernández Rodríguez Isaac Zuriel</a>'], 'photo_reference': 'CmRaAAAA0SeMtN4SuedBFIdIzfz0Qe1qWhngzZjhKPzBL8W4IsKLH8ZXhCkMzl-v-mHyCKzl_Xuqv-ZlQ3rFEMJ_m2T6B9qxns1jPNPQB13-OX1kRjsAmWJdYKYlSkeZpjJLAGAjEhC4dF7elDTmFjNqoslr1Y5LGhQ_opDtwWIMZjifPurQTWt5EfLKsw', 'width': 720}, {'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116452966082247531491"">Mario Hidalgo</a>'], 'photo_reference': 'CmRaAAAAWaJ6DAsdZZalcadM0W14Z2ZKIQ32RzXhIsgms__ECHG-6DsBerb6IFvcZaX8cTNmx3PhMLxLto-kTC1159XqPY4Jyk4iOhriq4NVn-YtIDz7nsbRla2enbq335P7rgQxEhBjXK-GD0kQhrdVszEWb5nKGhQWR5wKzejVI5GBdxmoDOV1fOf12Q', 'width': 2988}]",1930,2200,0,0,0,0,0,0,0,0,1930,2330,1930,2330,Comida mexicana
ChIJ0RedUVYCzoURQcJ0Bo5LJew,Rico Amanecer,OPERATIONAL,19.3040157,-99.0593798,108,4.6,http://ricoamanecer.negocio.site/,,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107956328501824730946"">Dul Mtz</a>'], 'photo_reference': 'CmRaAAAA_pNfU9eRiGceUAuSsHrgLdZWLPTX3_KF2mJTjv3tIa5RM5EscRm3hhJXm6rxpcpfzkf-rH9QxWpch3wcxfVf6TKur6w4KyC0GnorzAdpL7eKmrdi0bMpk_Qh6QAXCbusEhD7dmgb0ElRqKlMilCoBm3yGhR0KAMK-yEq7aIJc_QLCHf8BOHE9Q', 'width': 1280}, {'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111820695376901743047"">Gina V Saules</a>'], 'photo_reference': 'CmRaAAAAil_futb3dnnEYOdPZPzpYdt1ayP9jsZT7aQXRSIDdli8vfKhDPObzMY40XiyIzXvZxscFlhR3lsgCF6425tnWT-6aVpEWgCSSKRPHi6uOIy79pcB4EOLiEUN4-Tya2ScEhDG6xqpEtlGlnz2qFT4ken0GhSDF3dt7CATCgQiheM8sItEeMq75Q', 'width': 2976}, {'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106695954529216565383"">Jorge Luna Flores</a>'], 'photo_reference': 'CmRaAAAAbyn3JWjE6gwAIvZQ5UMqaaGRSeDadGKZ5f7kKOlaSt86vfrwJi1mQ3vCwP2Z1c0kF-xFPJOhXf74SV2gBa975ES35KQhXqWPGiZz948Cc1_ghOtMmaRVETn69RM1qpqyEhDvptftz6-8TgCr47Oq-f4JGhQv5y80nR07T_KVMZYYtB5h3eq9pA', 'width': 5312}, {'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111820695376901743047"">Gina V Saules</a>'], 'photo_reference': 'CmRaAAAASi1tST_BDzi6SbQwFI2GeV7gW-ZtsIPvTAYOvXwz5X7Q5MMnIoLw6tPUB0jd2CpCVbnMgh34CdJi5K167rcFkOfGhBgrtLwlxY2oWbFCon_jn_6S5WuWCSfWyd1OM7h8EhB4C8eiCOy07LtDOwmd_cCIGhTJysKlYzttzpsz8h3ZI8hDMaQNGg', 'width': 3120}, {'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111820695376901743047"">Gina V Saules</a>'], 'photo_reference': 'CmRaAAAA8V1pmRLLPGtFVNUxdaBZmdky7BiVjvkT9U-uDvMdUuswLlFg7Lq0fNjW3FNh6kxmC5JHCXqpqZ1kpnxHLlIe1-FXcgqWiH5eg20zbNGoOk4d9wHTENKCmMyZYfsehTh8EhCkQ5RvXcsHpUD8Db4Eso7mGhRKrzC2HdCWLmVfYiXLDPUFgZ18Sg', 'width': 3120}, {'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106695954529216565383"">Jorge Luna Flores</a>'], 'photo_reference': 'CmRaAAAAEknjeGRYgn09_WVLvjXF4IGvSdYbGJBxu5fsyOtNM3gDB3M7FRpP3WxFaTABho1hAokXHvMyU9We0wZTJ86DgdM6xtRKMu1lczi1gyPqaLmycWC8_T0JKbEB2OMSPd7LEhB13xbpojBO44b8INfzhu0FGhR7HvrKCOz__wmXcJjw9MgSCvZ-Aw', 'width': 5312}, {'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106695954529216565383"">Jorge Luna Flores</a>'], 'photo_reference': 'CmRaAAAAZjcP56ka7mv8jkee5B3Eyk2rrqgHwdMDwKNqRfTI9N0S7IJi3qN0aXEjwO3yhh554MklA39ROtD-rL9sKoCqAgzpXcuVIwrVO3j2O-KJmuQUheMlbs74nU_iobHMiaI4EhAkdfsu4zSpggJ_h6cUw7N2GhQvQbHhuoESoleakdCWY6aNWkS_wQ', 'width': 2988}, {'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106695954529216565383"">Jorge Luna Flores</a>'], 'photo_reference': 'CmRaAAAAd-2tp-O-EKn97ByOGwhQjeeJs9qTGTymJhAbDsl67HHCzhqMQWnSXU3et8OPf9XUKMSThpvAcYinv8uKaA6qBL6mK9rHBZ95U-SmQni2TLWUtAH5Ui9ha_vgStnktV6nEhA3KHrlLCgh94DBFSncUO96GhQgZ6FK4KzRtv8NZpJbO3_FEnTYLQ', 'width': 2988}, {'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106695954529216565383"">Jorge Luna Flores</a>'], 'photo_reference': 'CmRaAAAAVXR0AL72kEAPwltFEA5Lh5fYLzdNW6ZBwVw9d141dIpPmq8BYeC9vMMdHgHzRHjjzUoIlXMuie1T4_PzbzMHVaFxC7Uzh7S4QZ1FHOJpgO12uBnls87Y4YqwBmuzrkXeEhA8kFm6eO9K9T2g345q3wN_GhRviChajt3OiEJihdpyu7IE_sDm9Q', 'width': 2988}, {'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111820695376901743047"">Gina V Saules</a>'], 'photo_reference': 'CmRaAAAAgwtS4LrAj3TbjQb8jQQifMB53nYxzdmATTHhIjx_alMWrbOv6LTcI66OJ_VXLhgTYxY5bz3909mfGueGbGcS6Z2AZLtkofLAiS6oP6d4_brBylOIDVtdMli0hOD50AY5EhCMhPQiQLaHs3to7rijj-wEGhQMyhcytDXhs3h2Bwe8uY7QI9Ay2Q', 'width': 2976}]",0,0,900,2200,900,2200,900,2200,900,2200,900,2200,1000,2200,Comida mexicana
